;instance;makespans;result;models;models_more;time_total;time_unsat
30;31_3_30_L.lp.out;[6603, 6558, 6388, 6318, 6307, 6042, 5918, 5462, 5252, 5204, 5073, 5052, 4956, 4856, 4617, 4499, 4458, 4423, 4412, 4403, 4401, 4328, 4298, 4257, 4252, 4215, 4213, 4188, 4123, 4012, 3934, 3875, 3822, 3741, 3641, 3568, 3514, 3501, 3489, 3465, 3426, 3420, 3402, 3341, 3323, 3320, 3309, 3263, 3246, 3222, 3219, 3210, 3185, 3166, 3133, 3120, 3118];FEASIBLE;57;True;299.981;0.0
31;32_3_26_L.lp.out;[4073, 4018, 3973, 3788, 3713, 3703, 3654, 3608, 3533, 3497, 3449, 3422, 3390, 3351, 3339, 3334, 3292, 3291, 3274, 3273, 3267, 3245, 3242, 3240, 3201, 3170, 3149, 3056, 2978, 2960, 2921, 2908, 2878, 2871];FEASIBLE;34;True;299.991;0.0
32;33_3_5_L.lp.out;[677];OPTIMAL;1;False;0.01;0.001
33;34_3_12_L.lp.out;[2935, 2907, 2567, 2536, 1754, 1749, 1730, 1664, 1627, 1604, 1572, 1561, 1494, 1476, 1352, 1319];OPTIMAL;16;False;0.169;0.021
34;35_3_44_L.lp.out;[10131, 10088, 9497, 8639, 8567];FEASIBLE;5;True;299.996;0.0
35;36_3_44_L.lp.out;[10063, 10057, 9813, 9807, 8627, 8613, 8572, 8486, 8253, 8233];FEASIBLE;10;True;299.995;0.0
36;37_3_31_L.lp.out;[6783, 6760, 6732, 6606, 6589, 6234, 6197, 6103, 6060, 6053, 5900, 5825, 5739, 5727, 5706, 5574, 5553, 5536, 5531, 5530, 5510, 5397, 5133, 5068, 4785, 4755, 4753, 4732, 4615, 4612, 4596, 4591, 4588, 4549, 4478];FEASIBLE;35;True;299.986;0.0
37;38_3_44_L.lp.out;[9902, 9859, 9496];FEASIBLE;3;True;299.998;0.0
38;39_3_24_L.lp.out;[4714, 4613, 4602];FEASIBLE;3;True;299.999;0.0
39;40_3_28_L.lp.out;[5352, 5265, 5176, 5134, 4971, 4809, 4708, 4703, 4676, 4663, 4659, 4647, 4606, 4596, 4435, 4420, 4417, 4401, 4344, 4221, 4137, 4019, 3995, 3874, 3870, 3827, 3815];FEASIBLE;27;True;299.992;0.0
40;41_3_38_L.lp.out;[8530, 8431, 8277, 8156, 7911, 7546, 7510, 7488, 7459, 7396, 7268, 7153, 7101, 7090];FEASIBLE;14;True;299.993;0.0
41;42_3_38_L.lp.out;[8319, 8232, 7950, 7945, 7929, 7716, 7702];FEASIBLE;7;True;299.996;0.0
42;43_3_22_L.lp.out;[5782, 4831, 4795, 4786, 4349, 4108, 3902, 3672, 3648, 3492, 3432, 3364, 3358, 3331, 3304, 2981, 2966, 2949, 2892, 2794, 2779, 2729, 2713, 2693, 2667];FEASIBLE;25;True;299.993;0.0
43;44_3_42_L.lp.out;[8915, 8906, 8758, 8512, 8511, 8441, 8323, 8206, 8075, 8021, 7997, 7784, 7758, 7705];FEASIBLE;14;True;299.989;0.0
44;45_3_10_L.lp.out;[2130, 1790, 1761, 1638, 1540, 1423, 1422, 1402, 1314, 1309, 1280];OPTIMAL;11;False;0.195;0.105
45;46_3_37_L.lp.out;[8368, 8275, 7937, 7167, 6629, 6358, 6344, 6338, 6326];FEASIBLE;9;True;299.995;0.0
46;47_3_46_L.lp.out;[9577, 9471, 9444, 9442, 9430, 9374, 9345, 9128, 9127, 9092, 8992, 8929, 8487, 8101, 7885, 7833];FEASIBLE;16;True;299.989;0.0
47;48_3_6_L.lp.out;[1112, 1104, 937];OPTIMAL;3;False;0.012;0.0
48;49_3_25_L.lp.out;[5362, 5294, 4975, 4693, 4603, 4537, 4448, 4371, 4209, 4191, 4183, 4153, 4139, 4123, 3983, 3931, 3892, 3727, 3634, 3538, 3493, 3474, 3442, 3431, 3423, 3418, 3317, 3315, 3301, 3297, 3225, 3222, 3107, 3101, 3064, 3053, 3026];FEASIBLE;37;True;299.989;0.0
49;50_3_11_L.lp.out;[3225, 2955, 2494, 2492, 2189, 2084, 2048, 1957, 1649, 1607, 1479, 1449, 1420, 1377, 1359, 1321, 1312];OPTIMAL;17;False;0.233;0.047
